25,35,5
25,36,2
25,50,3
25,52,5
25,53,3
25,63,3
25,68,4
25,74,2
25,76,2
25,80,3
25,82,3
25,85,3
25,91,2
25,98,3
26,2,4
26,3,3
26,5,3
26,10,5
26,13,4
26,20,4
26,22,4
26,28,3
26,30,2
26,31,4
26,33,4
26,34,3
26,36,3
26,38,4
26,43,4
26,49,6
26,59,2
26,60,2
26,65,2
26,67,3
26,70,4
26,80,3
26,82,3
26,83,3
26,90,3
26,93,2
26,94,4
27,1,2
27,2,4
27,3,3
27,5,4
27,8,3
27,9,5
27,10,4
27,13,3
27,14,3
27,15,5
27,17,5
27,21,4
27,22,5
27,25,4
27,28,5
27,30,3
27,36,4
27,40,4
27,42,4
27,45,2
27,50,3
27,51,4
27,54,4
27,56,4
27,60,2
27,62,5
27,64,3
27,66,2
27,67,4
27,68,4
27,70,3
27,71,4
27,74,7
27,76,4
27,78,3
27,80,4
27,81,3
27,82,4
27,83,3
27,86,2
27,90,3
27,93,4
27,94,3
27,95,3
27,96,4
27,98,4
28,14,3
28,29,2
28,31,3
28,33,3
28,35,3
28,51,3
28,57,4
28,66,3
28,67,2
28,90,3
29,18,3
29,33,3
29,35,3
29,38,3
29,49,3
29,74,3
29,80,3
29,82,3
29,85,3
30,4,3
30,12,4
30,25,4
30,43,3
30,51,3
30,63,3
30,65,2
30,70,2
30,71,3
30,72,3
30,78,2
30,80,5
30,85,4
30,86,3
31,4,3
31,25,3
31,36,3
31,37,3
31,57,3
31,62,2
31,80,3
32,3,4
32,9,3
32,10,4
32,11,3
32,12,3
32,21,4
32,25,2
32,26,4
32,29,4
32,31,3
32,34,5
32,35,4
32,49,5
32,50,3
32,52,3
32,60,4
32,65,3
32,67,3
32,69,3
32,78,2
32,87,2
32,91,3
32,93,4
32,97,4
33,3,4
33,4,2
33,7,6
33,8,3
33,21,2
33,23,4
33,24,4
33,28,4
33,29,3
33,30,4
33,31,3
33,34,3
33,37,3
33,41,3
33,56,4
33,57,2
33,62,3
33,66,2
33,71,3
33,72,3
34,8,2
34,10,3
34,13,3
34,16,3
34,24,2
34,26,4
34,27,3
34,29,2
34,35,4
34,43,3
34,44,3
34,49,4
34,55,2
34,61,4
34,67,6
34,68,3
34,71,5
34,73,3
34,82,3
34,86,2
34,90,4
34,93,3
34,95,3
34,97,3
35,25,2
35,44,3
35,51,4
35,52,3
35,56,3
35,62,2
35,63,3
35,74,4
35,82,2
35,93,3
36,18,5
36,34,2
36,54,2
36,56,3
36,59,3
36,62,3
36,71,4
36,75,2
36,76,4
36,78,3
36,84,4
36,90,4
37,3,3
37,4,4
37,8,3
37,11,3
37,20,2
37,21,3
37,30,3
37,35,3
37,49,2
38,9,5
38,10,4
38,13,4
38,17,5
38,21,4
38,22,3
38,37,3
38,47,4
38,49,4
38,56,4
38,59,2
38,63,2
38,73,3
38,77,3
38,82,3
38,83,3
38,84,2
38,87,2
38,91,4
38,97,4
38,98,2
39,80,7
40,3,3
40,5,4
40,9,3
40,12,5
40,22,4
40,26,4
40,27,3
40,30,4
40,31,3
40,33,3
40,34,3
40,37,4
40,42,3
40,47,4
40,52,2
40,56,3
40,63,4
40,71,2
40,72,3
40,75,3
40,76,3
40,78,4
40,83,5
40,85,4
40,86,3
40,87,5
40,88,2
40,93,4
41,0,2
41,1,3
41,7,3
41,17,4
41,18,4
41,23,3
41,28,5
41,30,3
41,33,3
41,35,3
41,51,2
41,56,3
41,59,4
41,62,2
41,64,3
41,71,3
41,72,3
41,84,3
41,85,2
41,90,4
42,2,2
42,3,4
42,6,2
42,7,3
42,11,3
42,13,3
42,15,3
42,16,3
42,20,2
42,21,7
42,25,2
42,27,3
42,28,5
42,29,4
42,30,4
42,32,3
42,33,3
42,34,5
42,56,3
42,57,4
42,64,5
42,65,2
42,67,3
42,71,2
42,74,3
42,75,3
42,76,3
42,84,3
42,93,4
42,95,2
42,97,3
43,2,2
43,11,3
43,13,2
43,15,3
43,16,4
43,17,3
43,23,3
43,28,3
43,33,4
43,34,3
43,35,2
43,37,3
43,41,2
43,51,3
43,56,4
43,61,3
43,63,3
43,64,2
43,66,4
43,71,3
43,72,3
43,74,4
43,76,2
43,78,3
43,90,3
43,93,2
44,0,4
44,1,4
44,10,4
44,12,1
44,13,3
44,15,3
44,16,4
44,20,3
44,21,3
44,25,4
44,26,4
44,27,7
44,28,4
44,32,3
44,42,5
44,45,3
44,46,2
44,49,4
44,51,2
44,56,3
44,59,3
44,67,2
44,69,3
44,73,5
44,74,5
44,75,3
44,90,3
44,95,3
45,1,2
45,2,4
45,3,3
45,5,2
45,10,4
45,13,4
45,16,2
45,21,5
45,26,4
45,33,2
45,34,3
45,36,3
45,41,4
45,42,4
45,44,4
45,47,6
45,56,4
45,62,2
45,86,3
45,88,4
46,0,2
46,4,3
46,5,6
46,8,3
46,9,3
46,10,4
46,11,3
46,12,4
46,15,3
46,21,3
46,25,4
46,26,3
46,30,3
46,35,4
46,38,3
46,40,4
46,45,4
46,49,3
46,60,4
46,63,3
46,67,6
46,71,5
46,72,3
46,74,4
46,77,3
46,80,3
46,83,2
46,86,2
47,5,5
47,9,3
47,10,3
47,17,3
47,21,3
47,24,3
47,27,2
47,37,2
47,42,4
47,43,4
47,59,3
47,67,5
47,70,4
47,71,3
47,73,3
47,85,3
47,88,3
47,93,4
47,96,4
47,97,3
48,0,3
48,3,2
48,8,3
48,14,3
48,18,4
48,23,4
48,28,2
48,29,4
48,30,3
48,33,2
48,41,3
48,50,3
48,61,3
48,63,4
48,73,2
48,74,5
48,85,3
48,90,2
49,2,5
49,12,4
49,13,4
49,16,2
49,20,2
49,27,3
49,30,2
49,31,5
49,34,4
49,37,3
49,38,3
49,43,4
49,57,5
49,65,2
49,67,4
49,71,2
49,76,3
49,82,4
49,83,2
49,85,3
49,97,5
50,3,2
50,4,3
50,11,2
50,28,3
50,35,3
50,37,3
50,78,4
50,85,2
50,87,3
50,96,1
51,28,3
51,36,4
51,37,3
51,53,3
51,56,4
51,68,3
51,74,3
51,85,3
52,8,3
52,18,3
52,21,2
52,29,3
52,31,3
52,34,2
52,38,3
52,41,4
52,49,3
52,53,2
52,74,4
52,85,3
53,7,3
53,25,4
53,36,3
53,37,2
53,42,3
53,45,3
53,48,2
53,51,2
54,0,4
54,1,5
54,6,4
54,9,3
54,10,5
54,13,3
54,15,3
54,17,5
54,18,3
54,19,2
54,20,5
54,21,6
54,24,2
54,25,2
54,26,4
54,27,2
54,28,7
54,31,2
54,32,3
54,33,3
54,34,5
54,36,3
54,38,5
54,40,3
54,42,6
54,48,4
54,51,3
54,56,3
54,57,4
54,59,4
54,62,3
54,63,5
54,65,4
54,66,3
54,71,3
54,72,4
54,73,3
54,76,3
54,84,3
54,89,4
54,90,3
54,97,5
55,1,3
55,3,2
55,5,4
55,7,3
55,10,4
55,12,3
55,15,5
55,17,3
55,19,2
55,22,3
55,23,6
55,26,3
55,31,3
55,34,4
55,35,3
55,37,4
55,38,6
55,49,2
55,53,4
55,56,3
55,60,4
55,61,3
55,62,5
55,63,3
55,66,2
55,67,2
55,68,3
55,74,5
55,77,3
55,83,3
55,97,3
56,16,3
56,33,2
56,35,4
56,36,4
56,41,4
56,62,5
56,65,3
56,74,4
56,80,3
56,86,4
57,7,2
57,37,3
57,51,3
57,56,3
59,10,2
59,17,3
59,21,2
59,28,5
59,31,2
59,35,3
59,37,4
59,38,3
59,42,4
59,45,2
59,50,3
59,51,4
59,52,4
59,56,3
59,63,2
59,71,3
59,73,3
59,78,3
59,90,2
59,93,3
59,95,4
60,8,3
60,26,8
60,33,3
60,34,4
60,35,4
60,38,5
60,41,4
60,42,3
60,48,2
60,53,2
60,54,2
60,56,4
60,62,4
60,67,6
60,68,4
60,70,2
60,71,3
60,76,4
60,80,4
60,82,4
60,83,3
60,94,3
60,95,4
60,96,2
60,98,4
61,17,3
61,18,5
61,23,3
61,25,4
61,28,4
61,30,3
61,31,3
61,33,3
61,35,3
61,37,3
61,47,2
61,49,2
61,77,3
61,85,4
61,90,3
61,98,3
62,0,3
62,7,3
62,12,3
62,14,4
62,17,3
62,23,3
62,30,3
62,35,4
62,37,4
62,56,4
62,71,3
62,74,3
62,90,3
63,8,2
63,11,4
63,23,3
63,26,3
63,35,3
63,45,2
63,74,4
63,85,3
63,87,3
63,97,3
64,2,3
64,10,2
64,28,3
64,34,3
64,42,3
64,43,3
64,50,3
64,52,2
64,57,4
64,62,4
64,72,2
64,76,3
64,80,3
64,90,3
65,8,3
65,30,3
65,33,4
65,34,2
65,43,4
65,50,3
65,51,3
65,53,3
65,56,3
65,57,2
65,68,3
65,74,4
65,75,3
65,76,3
65,84,3
65,87,3
65,93,4
65,98,3
66,7,4
66,8,3
66,12,3
66,14,3
66,16,4
66,17,3
66,19,3
66,28,4
66,33,5
66,35,3
66,37,3
66,41,3
66,53,4
66,56,6
66,63,3
66,72,3
66,74,4
66,80,2
66,84,3
66,90,3
66,91,3
67,2,3
67,8,3
67,12,2
67,15,5
67,21,2
67,26,5
67,33,3
67,34,3
67,37,5
67,38,7
67,49,2
67,52,5
67,55,3
67,56,3
67,57,6
67,70,4
67,75,3
67,76,4
67,97,8
68,3,2
68,12,3
68,13,3
68,37,3
68,42,3
68,51,3
68,53,4
68,56,5
68,62,3
68,78,2
68,90,4
69,1,3
69,5,4
69,8,4
69,9,4
69,10,4
69,11,6
69,14,3
69,18,2
69,20,4
69,23,4
69,26,4
69,30,4
69,33,3
69,35,3
69,37,5
69,40,6
69,49,5
69,56,3
69,57,3
69,60,4
69,61,3
69,66,4
69,68,3
69,70,4
69,71,4
69,74,4
69,78,3
69,82,4
69,85,3
69,93,4
69,95,2
69,97,3
69,98,3
70,2,3
70,4,4
70,10,7
70,11,2
70,16,2
70,21,4
70,23,4
70,26,4
70,30,3
70,33,4
70,35,5
70,37,4
70,38,3
70,40,3
70,41,3
70,44,4
70,47,3
70,52,3
70,67,4
70,69,3
70,71,3
70,72,5
70,74,3
70,75,4
70,78,3
70,79,3
70,83,3
70,87,4
70,89,3
70,93,2
70,97,2
70,98,5
71,17,4
71,29,3
71,33,4
71,51,3
71,74,3
71,78,4
71,84,3
71,85,3
72,9,3
72,11,4
72,12,3
72,14,3
72,17,3
72,23,4
72,24,2
72,25,4
72,26,4
72,29,3
72,30,2
72,33,5
72,35,2
72,37,4
72,50,3
72,53,3
72,57,3
72,71,3
72,74,3
72,77,2
72,90,3
73,6,4
73,8,4
73,9,5
73,20,3
73,21,4
73,22,3
73,24,4
73,28,4
73,32,4
73,34,4
73,42,3
73,46,4
73,47,3
73,51,2
73,53,2
73,54,2
73,56,8
73,59,4
73,60,2
73,63,3
73,72,5
73,76,4
73,81,3
73,83,3
73,91,2
73,95,4
73,97,2
74,3,3
74,16,3
74,29,3
74,35,2
74,46,2
74,63,3
74,69,2
74,70,2
74,78,3
74,85,3
74,87,3
75,2,4
75,3,3
75,8,3
75,10,2
75,16,4
75,22,3
75,23,3
75,26,7
75,28,3
75,30,4
75,33,3
75,34,4
75,37,4
75,38,2
75,41,3
75,42,4
75,44,2
75,45,3
75,46,5
75,47,4
75,48,4
75,49,4
75,52,4
75,53,4
75,59,3
75,61,4
75,62,4
75,68,4
75,72,3
75,73,2
75,76,4
75,80,5
75,82,6
75,83,5
75,84,3
75,88,2
75,90,4
75,93,3
75,96,3
75,97,4
76,8,4
76,12,4
76,13,3
76,16,3
76,22,3
76,25,4
76,34,5
76,46,2
76,47,4
76,50,3
76,51,4
76,53,3
76,55,4
76,56,5
76,59,4
76,67,3
76,72,2
76,80,3
76,84,2
76,88,3
76,93,3
76,97,3
77,2,3
77,5,3
77,8,4
77,14,3
77,18,2
77,23,4
77,29,2
77,31,3
77,33,2
77,35,4
77,37,3
77,57,4
77,80,1
78,2,2
78,11,3
78,16,4
78,21,2
78,22,2
78,25,3
78,26,2
78,28,4
78,29,3
78,30,4
78,36,2
78,51,3
78,53,3
78,56,3
78,59,3
78,68,4
78,74,2
78,84,3
78,85,3
79,2,4
79,13,5
79,15,4
79,16,4
79,17,4
79,21,6
79,23,5
79,24,6
79,28,4
79,30,3
79,33,5
79,36,3
79,37,6
79,38,5
79,42,3
79,43,3
79,44,2
79,49,3
79,51,4
79,53,4
79,56,5
79,60,3
79,62,3
79,64,3
79,65,3
79,67,4
79,68,3
79,70,5
79,71,3
79,74,4
79,75,5
79,76,7
79,80,3
79,81,2
79,83,2
79,86,4
79,88,4
79,90,3
79,93,3
79,94,3
79,96,2
80,2,3
80,5,4
80,7,3
80,9,3
80,10,7
80,15,3
80,16,4
80,17,5
80,21,6
80,23,3
80,24,4
80,25,3
80,26,4
80,30,2
80,33,4
80,34,4
80,35,3
80,38,4
80,42,5
80,46,3
80,47,3
80,49,3
80,51,4
80,52,3
80,59,3
80,60,4
80,62,5
80,63,2
80,67,4
80,68,5
80,71,4
80,72,3
80,74,3
80,75,4
80,76,7
80,78,4
80,82,4
80,83,3
80,84,3
80,85,4
80,93,4
80,97,4
81,5,3
81,6,2
81,9,5
81,10,3
81,12,3
81,14,2
81,17,3
81,18,3
81,21,5
81,24,2
81,25,3
81,26,2
81,27,2
81,28,4
81,32,3
81,33,3
81,34,3
81,35,3
81,38,3
81,42,4
81,47,4
81,51,4
81,56,4
81,67,3
81,68,3
81,71,5
81,72,4
81,73,2
81,74,4
81,76,4
81,82,3
81,89,3
81,95,2
81,97,3
82,2,6
82,9,4
82,10,1
82,12,4
82,17,4
82,18,2
82,26,4
82,28,4
82,33,4
82,34,4
82,36,5
82,38,4
82,40,2
82,42,2
82,43,3
82,45,4
82,47,6
82,51,3
82,56,3
82,67,3
82,71,5
82,72,5
82,76,2
82,88,3
83,10,4
83,20,3
83,21,5
83,23,2
83,28,6
83,41,3
83,42,5
83,43,2
83,45,3
83,47,4
83,56,3
83,59,5
83,68,3
83,69,2
83,76,4
83,78,3
83,79,3
83,80,4
83,86,4
83,88,4
83,93,3
84,6,3
84,7,3
84,11,5
84,16,2
84,17,5
84,18,3
84,21,4
84,28,4
84,30,3
84,33,3
84,35,5
84,38,2
84,43,4
84,49,4
84,50,3
84,52,3
84,62,4
84,63,3
84,65,4
84,71,3
84,72,4
84,87,3
85,3,3
85,16,3
85,17,3
85,23,3
85,24,3
85,25,3
85,28,4
85,30,3
85,31,3
85,33,4
85,35,6
85,36,4
85,37,3
85,38,3
85,41,4
85,43,5
85,51,6
85,53,3
85,59,3
85,62,2
85,83,3
85,87,3
85,90,4
85,91,2
86,7,2
86,22,2
86,28,3
86,31,5
86,35,3
86,38,2
86,43,3
86,45,3
86,53,3
86,56,5
86,62,4
86,68,3
86,71,5
86,82,3
87,16,2
87,23,3
87,28,6
87,35,3
87,41,1
87,44,1
87,46,3
87,49,4
87,62,3
87,63,3
87,71,6
87,72,4
87,74,4
87,76,3
87,78,3
87,85,3
88,2,3
88,5,5
88,6,3
88,9,3
88,10,3
88,13,2
88,16,6
88,19,5
88,21,6
88,23,4
88,31,4
88,34,3
88,36,3
88,37,3
88,42,2
88,43,3
88,52,4
88,54,3
88,55,2
88,57,4
88,64,3
88,69,4
88,70,3
88,78,3
88,80,5
88,82,4
88,85,3
88,86,4
88,90,5
88,93,4
88,97,6
89,10,2
89,14,5
89,16,2
89,21,4
89,24,5
89,26,4
89,28,3
89,33,2
89,38,5
89,41,3
89,56,2
89,62,2
89,67,4
89,71,2
89,76,4
89,82,5
89,83,5
89,93,4
89,94,3
89,95,3
90,12,4
90,13,3
90,17,3
90,30,2
90,33,4
90,91,1
90,97,2
91,11,2
91,16,2
91,17,5
91,30,3
91,31,3
91,35,6
91,50,3
91,51,4
91,53,4
91,62,3
91,65,3
91,67,2
91,74,2
91,76,4
91,78,2
91,80,3
91,84,6
91,90,3
91,98,3
92,3,3
92,8,4
92,12,3
92,19,3
92,21,2
92,22,3
92,26,3
92,29,6
92,33,2
92,34,3
92,40,6
92,43,7
92,45,3
92,47,7
92,50,3
92,52,6
92,55,5
92,56,5
92,61,10
92,65,3
92,68,3
92,71,5
92,77,5
92,79,3
92,81,2
92,82,7
92,84,5
92,87,7
92,91,3
92,93,3
92,95,2
92,96,2
93,2,5
93,8,2
93,13,3
93,20,2
93,22,3
93,24,6
93,26,6
93,32,3
93,34,4
93,35,5
93,36,3
93,42,3
93,43,4
93,49,2
93,52,2
93,61,2
93,67,4
93,71,3
93,76,7
93,80,3
93,82,3
93,86,2
93,88,4
93,90,4
93,94,3
93,95,4
93,97,4
94,5,4
94,13,1
94,19,4
94,24,3
94,33,4
94,34,5
94,42,5
94,43,2
94,47,4
94,52,4
94,55,5
94,59,4
94,62,6
94,65,4
94,67,5
94,71,4
94,72,4
94,76,4
94,78,4
94,79,4
94,83,3
94,84,3
94,88,2
94,89,4
94,95,4
94,97,6
95,5,4
95,12,3
95,15,5
95,23,3
95,25,4
95,26,4
95,28,3
95,31,4
95,33,3
95,35,6
95,38,3
95,40,2
95,43,3
95,44,3
95,45,2
95,47,2
95,49,3
95,50,4
95,53,4
95,54,2
95,56,2
95,60,4
95,65,3
95,67,4
95,71,4
95,74,3
95,76,4
95,78,3
95,79,2
95,80,2
95,82,5
95,87,4
95,88,3
95,93,3
95,94,5
95,97,6
95,98,2
96,5,3
96,17,3
96,21,1
96,24,5
96,26,4
96,31,3
96,33,4
96,37,2
96,38,6
96,42,7
96,43,3
96,50,4
96,51,3
96,53,6
96,54,4
96,56,3
96,59,4
96,65,3
96,67,5
96,68,4
96,73,3
96,76,7
96,78,3
96,80,6
96,82,4
96,87,2
96,89,3
96,93,4
96,94,4
96,95,3
97,2,4
97,3,4
97,5,4
97,8,3
97,10,3
97,11,4
97,15,4
97,21,6
97,23,3
97,24,4
97,25,3
97,26,3
97,30,3
97,31,4
97,32,4
97,34,3
97,35,4
97,41,3
97,43,3
97,44,4
97,47,4
97,49,3
97,54,5
97,57,2
97,62,4
97,67,3
97,70,4
97,71,4
97,72,4
97,76,3
97,77,6
97,82,3
97,85,3
97,88,3
97,89,4
97,95,2
97,98,3
98,11,3
98,12,3
98,16,2
98,17,3
98,33,3
98,50,3
98,62,3
98,65,3
98,90,4
98,97,3
