7602.0 4000.0 9400.0 16858.4
7602.0 4200.0 9400.0 15031.3
7602.0 4400.0 9200.0 10581.9
7602.0 4400.0 9400.0 13309.3
7602.0 4600.0 9200.0 9244.6
7402.0 3400.0 9400.0 22888.1
7402.0 3600.0 9200.0 19278.5
7402.0 3600.0 9400.0 21539.7
7402.0 3800.0 9400.0 19964.4
7402.0 4000.0 9200.0 15431.3
7402.0 4000.0 9400.0 18158.5
7402.0 4000.0 9600.0 20707.8
7402.0 4200.0 9200.0 13394.9
7402.0 4200.0 9400.0 16238.0
7402.0 4200.0 9600.0 18980.5
7402.0 4400.0 9000.0 9016.9
7402.0 4400.0 9200.0 11572.1
7402.0 4400.0 9400.0 14433.8
7402.0 4600.0 9000.0 7711.2
7402.0 4600.0 9200.0 10206.4
7402.0 4600.0 9400.0 13018.9
7402.0 4800.0 9000.0 6928.6
7402.0 4800.0 9200.0 9394.2
7202.0 3000.0 9000.0 23343.9
7202.0 3200.0 9000.0 21888.4
7202.0 3200.0 9200.0 23624.6
7202.0 3400.0 9200.0 22286.2
7202.0 3600.0 9200.0 20745.5
7202.0 3600.0 9400.0 23082.4
7202.0 3800.0 9200.0 18994.8
7202.0 3800.0 9400.0 21601.4
7202.0 4000.0 9200.0 17078.3
7202.0 4000.0 9400.0 19866.5
7202.0 4200.0 9000.0 12329.4
7202.0 4200.0 9200.0 15133.4
7202.0 4200.0 9400.0 17995.8
7202.0 4200.0 9600.0 20651.1
7202.0 4400.0 9000.0 10647.6
7202.0 4400.0 9200.0 13387.1
7202.0 4400.0 9400.0 16230.5
7202.0 4600.0 9000.0 9373.0
7202.0 4600.0 9200.0 12033.1
7202.0 4600.0 9400.0 14817.3
7202.0 4800.0 8800.0 6069.9
7202.0 4800.0 9000.0 8524.9
7202.0 4800.0 9200.0 11139.7
7002.0 3000.0 8800.0 23387.2
7002.0 3000.0 9000.0 24652.7
7002.0 3200.0 8800.0 21817.1
7002.0 3200.0 9000.0 23367.1
7002.0 3200.0 9200.0 25077.3
7002.0 3400.0 9000.0 21850.6
7002.0 3400.0 9200.0 23899.9
7002.0 3600.0 9000.0 20091.6
7002.0 3600.0 9200.0 22528.7
7002.0 3600.0 9400.0 24837.6
7002.0 3800.0 9000.0 18238.7
7002.0 3800.0 9200.0 20999.2
7002.0 3800.0 9400.0 23567.3
7002.0 4000.0 9000.0 16383.0
7002.0 4000.0 9200.0 19323.5
7002.0 4000.0 9400.0 22041.7
7002.0 4200.0 9000.0 14606.6
7002.0 4200.0 9200.0 17578.3
7002.0 4200.0 9400.0 20335.2
7002.0 4400.0 9000.0 13063.7
7002.0 4400.0 9200.0 15972.2
