7582.0 3800.0 9400.0 383.1
7582.0 4000.0 9400.0 399.0
7582.0 4200.0 9400.0 399.8
7582.0 4400.0 9200.0 418.8
7582.0 4400.0 9400.0 387.1
7582.0 4600.0 9200.0 400.0
7352.0 3200.0 9200.0 320.3
7352.0 3400.0 9200.0 360.0
7352.0 3400.0 9400.0 355.4
7352.0 3600.0 9200.0 406.3
7352.0 3600.0 9400.0 396.1
7352.0 3800.0 9200.0 452.1
7352.0 3800.0 9400.0 432.5
7352.0 4000.0 9200.0 484.7
7352.0 4000.0 9400.0 454.0
7352.0 4000.0 9600.0 412.8
7352.0 4200.0 9200.0 492.9
7352.0 4200.0 9400.0 453.0
7352.0 4200.0 9600.0 407.6
7352.0 4400.0 9000.0 510.5
7352.0 4400.0 9200.0 479.2
7352.0 4400.0 9400.0 434.1
7352.0 4600.0 9000.0 487.2
7352.0 4600.0 9200.0 450.3
7352.0 4600.0 9400.0 405.3
7352.0 4800.0 9000.0 449.4
7352.0 4800.0 9200.0 412.6
7122.0 3000.0 9000.0 299.4
7122.0 3200.0 9000.0 339.1
7122.0 3200.0 9200.0 342.1
7122.0 3400.0 9000.0 384.7
7122.0 3400.0 9200.0 384.7
7122.0 3600.0 9200.0 437.8
7122.0 3600.0 9400.0 425.5
7122.0 3800.0 9200.0 493.8
7122.0 3800.0 9400.0 470.6
7122.0 4000.0 9000.0 549.1
7122.0 4000.0 9200.0 536.4
7122.0 4000.0 9400.0 499.0
7122.0 4200.0 9000.0 576.0
7122.0 4200.0 9200.0 550.0
7122.0 4200.0 9400.0 499.9
7122.0 4400.0 9000.0 574.9
7122.0 4400.0 9200.0 535.6
7122.0 4400.0 9400.0 477.2
7122.0 4600.0 9000.0 543.0
7122.0 4600.0 9200.0 496.1
7122.0 4600.0 9400.0 438.6
7122.0 4800.0 8800.0 521.9
7122.0 4800.0 9000.0 490.1
7122.0 4800.0 9200.0 443.5
6892.0 2800.0 8600.0 223.5
6892.0 2800.0 8800.0 252.2
6892.0 3000.0 8600.0 266.6
6892.0 3000.0 8800.0 294.6
6892.0 3000.0 9000.0 314.6
6892.0 3200.0 8600.0 318.1
6892.0 3200.0 8800.0 342.2
6892.0 3200.0 9000.0 355.6
6892.0 3400.0 9000.0 402.1
6892.0 3400.0 9200.0 398.4
