7502.0 3600.0 9400.0 1071.9
7502.0 3800.0 9400.0 2000.0
7502.0 4000.0 9400.0 0.0
7502.0 4000.0 9600.0 0.0
7502.0 4200.0 9200.0 0.0
7502.0 4200.0 9400.0 0.0
7502.0 4200.0 9600.0 3457.4
7502.0 4400.0 9200.0 1000.0
7502.0 4400.0 9400.0 0.0
7502.0 4600.0 9000.0 0.0
7502.0 4600.0 9200.0 0.0
7502.0 4600.0 9400.0 1322.2
7502.0 4800.0 9000.0 0.0
7502.0 4800.0 9200.0 0.0
7302.0 3200.0 9200.0 0.0
7302.0 3400.0 9200.0 0.0
7302.0 3600.0 9200.0 0.0
7302.0 3600.0 9400.0 1074.4
7302.0 3800.0 9200.0 0.0
7302.0 3800.0 9400.0 0.0
7302.0 4000.0 9200.0 2059.1
7302.0 4000.0 9400.0 1000.0
7302.0 4000.0 9600.0 0.0
7302.0 4200.0 9200.0 0.0
7302.0 4200.0 9400.0 0.0
7302.0 4200.0 9600.0 0.0
7302.0 4400.0 9000.0 0.0
7302.0 4400.0 9200.0 0.0
7302.0 4400.0 9400.0 1000.0
7302.0 4600.0 9000.0 0.0
7302.0 4600.0 9200.0 1000.0
7302.0 4600.0 9400.0 2185.5
7302.0 4800.0 9000.0 1000.0
7302.0 4800.0 9200.0 0.0
7102.0 3000.0 9000.0 0.0
7102.0 3200.0 9000.0 0.0
7102.0 3200.0 9200.0 0.0
7102.0 3400.0 9000.0 0.0
7102.0 3400.0 9200.0 0.0
7102.0 3600.0 9200.0 0.0
7102.0 3600.0 9400.0 0.0
7102.0 3800.0 9200.0 0.0
7102.0 3800.0 9400.0 1000.7
7102.0 4000.0 9000.0 0.0
7102.0 4000.0 9200.0 0.0
7102.0 4000.0 9400.0 1000.0
7102.0 4200.0 9000.0 0.0
7102.0 4200.0 9200.0 1000.0
7102.0 4200.0 9400.0 1000.0
7102.0 4400.0 9000.0 0.0
7102.0 4400.0 9200.0 0.0
7102.0 4400.0 9400.0 0.0
7102.0 4600.0 9000.0 0.0
7102.0 4600.0 9200.0 2000.0
7102.0 4600.0 9400.0 1015.3
7102.0 4800.0 8800.0 0.0
7102.0 4800.0 9000.0 0.0
7102.0 4800.0 9200.0 0.0
6902.0 2800.0 8600.0 0.0
6902.0 2800.0 8800.0 0.0
6902.0 3000.0 8600.0 0.0
6902.0 3000.0 8800.0 0.0
6902.0 3000.0 9000.0 1421.8
6902.0 3200.0 8600.0 0.0
6902.0 3200.0 8800.0 0.0
6902.0 3200.0 9000.0 0.0
6902.0 3400.0 9000.0 0.0
6902.0 3400.0 9200.0 1038.6
6902.0 3600.0 9000.0 0.0
6902.0 3600.0 9200.0 0.0
6902.0 3600.0 9400.0 0.0
6902.0 3800.0 9000.0 2000.0
6902.0 3800.0 9200.0 0.0
6902.0 3800.0 9400.0 1080.0
6902.0 4000.0 9000.0 0.0
6902.0 4000.0 9200.0 0.0
6902.0 4000.0 9400.0 0.0
6902.0 4200.0 9000.0 1000.0
6902.0 4200.0 9200.0 1000.0
6902.0 4200.0 9400.0 0.0
6902.0 4400.0 9000.0 1000.0
6902.0 4400.0 9200.0 2000.0
6902.0 4400.0 9400.0 0.0
6902.0 4600.0 9000.0 0.0
6902.0 4600.0 9200.0 1000.0
6902.0 4600.0 9400.0 0.0
6902.0 4800.0 8800.0 0.0
6902.0 4800.0 9000.0 1000.0
6902.0 4800.0 9200.0 1000.0
6902.0 4800.0 9400.0 1432.4
6902.0 5000.0 9000.0 0.0
6702.0 2800.0 8400.0 2042.3
6702.0 2800.0 8600.0 2035.7
6702.0 3000.0 8400.0 0.0
6702.0 3000.0 8600.0 0.0
6702.0 3000.0 8800.0 0.0
6702.0 3200.0 8400.0 1292.5
6702.0 3200.0 8600.0 0.0
6702.0 3200.0 8800.0 0.0
6702.0 3200.0 9000.0 0.0
