7502.0 3600.0 9400.0 449.7
7502.0 3800.0 9400.0 479.1
7502.0 4000.0 9400.0 506.0
7502.0 4000.0 9600.0 549.6
7502.0 4200.0 9200.0 483.0
7502.0 4200.0 9400.0 533.4
7502.0 4200.0 9600.0 582.3
7502.0 4400.0 9200.0 508.6
7502.0 4400.0 9400.0 563.6
7502.0 4600.0 9000.0 487.3
7502.0 4600.0 9200.0 538.3
7502.0 4600.0 9400.0 595.7
7502.0 4800.0 9000.0 522.9
7502.0 4800.0 9200.0 573.0
7302.0 3200.0 9200.0 377.1
7302.0 3400.0 9200.0 393.5
7302.0 3600.0 9200.0 420.8
7302.0 3600.0 9400.0 459.8
7302.0 3800.0 9200.0 452.3
7302.0 3800.0 9400.0 490.4
7302.0 4000.0 9200.0 481.5
7302.0 4000.0 9400.0 520.4
7302.0 4000.0 9600.0 559.3
7302.0 4200.0 9200.0 506.9
7302.0 4200.0 9400.0 550.4
7302.0 4200.0 9600.0 592.8
7302.0 4400.0 9000.0 490.6
7302.0 4400.0 9200.0 535.6
7302.0 4400.0 9400.0 585.3
7302.0 4600.0 9000.0 517.6
7302.0 4600.0 9200.0 569.2
7302.0 4600.0 9400.0 623.2
7302.0 4800.0 9000.0 553.5
7302.0 4800.0 9200.0 605.8
7102.0 3000.0 9000.0 382.3
7102.0 3200.0 9000.0 387.4
7102.0 3200.0 9200.0 410.8
7102.0 3400.0 9000.0 405.8
7102.0 3400.0 9200.0 426.9
7102.0 3600.0 9200.0 453.9
7102.0 3600.0 9400.0 484.4
7102.0 3800.0 9200.0 485.7
7102.0 3800.0 9400.0 513.7
7102.0 4000.0 9000.0 494.6
7102.0 4000.0 9200.0 516.4
7102.0 4000.0 9400.0 543.8
7102.0 4200.0 9000.0 518.6
7102.0 4200.0 9200.0 546.0
7102.0 4200.0 9400.0 575.3
7102.0 4400.0 9000.0 541.4
7102.0 4400.0 9200.0 577.6
7102.0 4400.0 9400.0 612.0
7102.0 4600.0 9000.0 566.4
7102.0 4600.0 9200.0 612.3
7102.0 4600.0 9400.0 653.6
7102.0 4800.0 8800.0 553.7
7102.0 4800.0 9000.0 599.2
7102.0 4800.0 9200.0 650.1
6902.0 2800.0 8600.0 407.2
6902.0 2800.0 8800.0 419.5
6902.0 3000.0 8600.0 418.1
6902.0 3000.0 8800.0 425.9
6902.0 3000.0 9000.0 440.5
6902.0 3200.0 8600.0 435.7
6902.0 3200.0 8800.0 438.8
6902.0 3200.0 9000.0 450.6
6902.0 3400.0 9000.0 473.8
6902.0 3400.0 9200.0 489.3
6902.0 3600.0 9000.0 506.7
6902.0 3600.0 9200.0 516.8
6902.0 3600.0 9400.0 533.5
6902.0 3800.0 9000.0 539.0
6902.0 3800.0 9200.0 545.7
6902.0 3800.0 9400.0 558.3
6902.0 4000.0 9000.0 564.8
6902.0 4000.0 9200.0 572.7
6902.0 4000.0 9400.0 583.1
6902.0 4200.0 9000.0 588.6
6902.0 4200.0 9200.0 601.4
6902.0 4200.0 9400.0 611.2
6902.0 4400.0 9000.0 609.5
6902.0 4400.0 9200.0 631.3
6902.0 4400.0 9400.0 645.2
6902.0 4600.0 9000.0 628.2
6902.0 4600.0 9200.0 661.9
6902.0 4600.0 9400.0 686.1
6902.0 4800.0 8800.0 605.8
6902.0 4800.0 9000.0 655.7
6902.0 4800.0 9200.0 700.4
6902.0 4800.0 9400.0 733.8
6902.0 5000.0 9000.0 699.7
6702.0 2800.0 8400.0 447.7
6702.0 2800.0 8600.0 468.4
6702.0 3000.0 8400.0 476.0
6702.0 3000.0 8600.0 489.2
6702.0 3000.0 8800.0 502.6
6702.0 3200.0 8400.0 509.1
6702.0 3200.0 8600.0 513.7
6702.0 3200.0 8800.0 521.7
6702.0 3200.0 9000.0 532.7
6702.0 3400.0 8800.0 551.2
6702.0 3400.0 9000.0 562.1
6702.0 3400.0 9200.0 571.1
6702.0 3600.0 8800.0 588.0
6702.0 3600.0 9000.0 597.6
6702.0 3600.0 9200.0 602.0
6702.0 3800.0 8800.0 620.0
6702.0 3800.0 9000.0 627.9
6702.0 3800.0 9200.0 627.5
6702.0 3800.0 9400.0 623.5
6702.0 4000.0 8800.0 639.9
6702.0 4000.0 9000.0 648.8
6702.0 4000.0 9200.0 646.7
6702.0 4000.0 9400.0 640.3
6702.0 4200.0 8800.0 649.0
6702.0 4200.0 9000.0 665.2
6702.0 4200.0 9200.0 665.1
6702.0 4200.0 9400.0 658.0
6702.0 4400.0 8800.0 650.9
6702.0 4400.0 9000.0 677.2
6702.0 4400.0 9200.0 684.2
